"World",21877,22486,23398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"country",2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
"U.S. Virgin Islands","0.6","0.5","0.6","0.7034317301619428","0.7034317301619428","0.698821581781376","0.6942114334008092","0.6896012850202424","0.6849911366396755","0.6803809882591088","0.6757708398785419","0.6711606914979751","0.6665505431174084","0.6619403947368415","0.6573302463562747","0.6527200979757078","0.648109949595141","0.6434998012145743","0.6388896528340074","0.6342795044534406","0.6296693560728738","0.6250592076923069","0.6204490593117402","0.6158389109311734","0.6112287625506065","0.6066186141700398","0.6020084657894729","0.5973983174089061","0.5927881690283393","0.5881780206477725","0.5835678722672057","0.5789577238866388","0.5743475755060721","0.5697374271255052"
"Uganda","3.3","3.3","3.5","2.630972633009448","2.630972633009448","2.699824843616735","2.768677054224023","2.83752926483131","2.9063814754385975","2.9752336860458852","3.0440858966531725","3.1129381072604603","3.1817903178677476","3.250642528475035","3.3194947390823226","3.38834694968961","3.4571991602968977","3.526051370904185","3.5949035815114723","3.66375579211876","3.7326080027260473","3.8014602133333346","3.8703124239406224","3.93916463454791","4.008016845155197","4.076869055762485","4.1457212663697725","4.214573476977059","4.283425687584347","4.352277898191635","4.421130108798922","4.489982319406209","4.558834530013497","4.627686740620784"
"Ukraine",133,124,127,"193.55820242672067","193.55820242672067","197.95895958623484","202.359716745749","206.76047390526318","211.16123106477735","215.56198822429153","219.9627453838057","224.36350254331987","228.764259702834","233.16501686234818","237.56577402186235","241.96653118137652","246.3672883408907","250.76804550040487","255.16880265991904","259.5695598194332","263.9703169789474","268.37107413846155","272.7718312979757","277.1725884574899","281.57334561700407","285.97410277651824","290.3748599360324","294.7756170955466","299.17637425506075","303.5771314145749","307.9778885740891","312.37864573360326","316.77940289311744","321.1801600526316"
"United Arab Emirates",114,118,119,"110.88195521187586","110.88195521187586","114.01032138191636","117.13868755195685","120.26705372199731","123.39541989203781","126.5237860620783","129.65215223211877","132.78051840215926","135.90888457219975","139.03725074224025","142.16561691228074","145.2939830823212","148.4223492523617","151.5507154224022","154.67908159244266","157.80744776248315","160.93581393252364","164.06418010256414","167.19254627260463","170.3209124426451","173.4492786126856","176.57764478272608","179.70601095276655","182.83437712280704","185.96274329284753","189.09110946288803","192.21947563292852","195.347841802969","198.47620797300948","201.60457414304997"
"U.K.",310,307,307,"352.699741434413","352.699741434413","355.0784252170041","357.45710899959516","359.8357927821863","362.2144765647773","364.59316034736844","366.97184412995955","369.35052791255066","371.72921169514177","374.1078954777328","376.48657926032394","378.86526304291505","381.2439468255061","383.6226306080972","386.0013143906883","388.37999817327943","390.7586819558705","393.1373657384616","395.51604952105265","397.89473330364376","400.2734170862349","402.652100868826","405.0307846514171","407.4094684340082","409.78815221659926","412.1668359991903","414.5455197817814","416.92420356437253","419.30288734696364","421.68157112955475"
"United States",3921,3888,4033,"4403.2966867541345","4403.2966867541345","4457.89421302786","4512.491739301586","4567.0892655753105","4621.686791849037","4676.284318122762","4730.881844396487","4785.479370670213","4840.076896943939","4894.674423217664","4949.27194949139","5003.869475765116","5058.46700203884","5113.064528312567","5167.662054586292","5222.259580860017","5276.857107133743","5331.4546334074685","5386.052159681194","5440.649685954919","5495.247212228645","5549.84473850237","5604.442264776096","5659.039791049821","5713.637317323547","5768.234843597273","5822.832369870998","5877.429896144724","5932.027422418449","5986.624948692175"
"Uruguay",11,11,12,"11.34608416983806","11.34608416983806","11.583752987449396","11.821421805060732","12.059090622672068","12.296759440283404","12.534428257894739","12.772097075506075","13.009765893117411","13.247434710728747","13.485103528340083","13.72277234595142","13.960441163562756","14.198109981174092","14.435778798785428","14.673447616396764","14.9111164340081","15.148785251619437","15.386454069230773","15.624122886842107","15.861791704453443","16.099460522064778","16.337129339676114","16.57479815728745","16.812466974898786","17.050135792510122","17.28780461012146","17.525473427732795","17.76314224534413","18.000811062955467","18.238479880566803"
"Uzbekistan",45,48,49,"57.1457852774629","57.1457852774629","58.52943362645075","59.91308197543861","61.29673032442646","62.68037867341432","64.06402702240217","65.44767537139003","66.83132372037788","68.21497206936573","69.59862041835359","70.98226876734144","72.3659171163293","73.74956546531715","75.13321381430501","76.51686216329286","77.90051051228072","79.28415886126857","80.66780721025643","82.05145555924427","83.43510390823214","84.81875225721998","86.20240060620785","87.5860489551957","88.96969730418355","90.3533456531714","91.73699400215925","93.12064235114711","94.50429070013496","95.88793904912282","97.27158739811067"
"Vanuatu",0,0,0,"0.06212000948958937","0.06212000948958937","0.06335112227009834","0.06458223505060731","0.06581334783111627","0.06704446061162524","0.0682755733921342","0.06950668617264316","0.07073779895315213","0.0719689117336611","0.07320002451417006","0.07443113729467903","0.075662250075188","0.07689336285569696","0.07812447563620592","0.07935558841671489","0.08058670119722386","0.08181781397773281","0.08304892675824178","0.08428003953875075","0.08551115231925972","0.08674226509976868","0.08797337788027765","0.08920449066078662","0.09043560344129557","0.09166671622180454","0.09289782900231351","0.09412894178282247","0.09536005456333144","0.0965911673438404","0.09782228012434936"
"Venezuela",70,66,65,"89.58243426855603","89.58243426855603","90.96538585155199","92.34833743454794","93.73128901754389","95.11424060053983","96.49719218353579","97.88014376653175","99.2630953495277","100.64604693252363","102.02899851551959","103.41195009851555","104.7949016815115","106.17785326450746","107.56080484750339","108.94375643049935","110.3267080134953","111.70965959649126","113.09261117948722","114.47556276248315","115.85851434547911","117.24146592847507","118.62441751147102","120.00736909446698","121.39032067746291","122.77327226045887","124.15622384345482","125.53917542645078","126.92212700944674","128.30507859244267","129.68803017543863"
"Vietnam",162,178,217,"136.331157085695","136.331157085695","140.6040067759784","144.8768564662618","149.14970615654522","153.42255584682863","157.69540553711198","161.9682552273954","166.2411049176788","170.5139546079622","174.7868042982456","179.05965398852902","183.33250367881243","187.60535336909578","191.8782030593792","196.1510527496626","200.423902439946","204.6967521302294","208.96960182051282","213.24245151079623","217.51530120107958","221.78815089136305","226.0610005816464","230.3338502719298","234.6066999622132","238.87954965249662","243.15239934278003","247.42524903306344","251.69809872334685","255.9709484136302","260.2437981039136"
"Yemen","3.6",3,"2.7","4.990360063427801","4.990360063427801","5.109771031039137","5.229181998650473","5.348592966261809","5.4680039338731445","5.587414901484481","5.706825869095817","5.826236836707153","5.945647804318489","6.0650587719298255","6.184469739541161","6.303880707152497","6.423291674763833","6.542702642375169","6.6621136099865055","6.781524577597842","6.900935545209177","7.020346512820513","7.139757480431849","7.2591684480431855","7.378579415654522","7.497990383265858","7.617401350877193","7.736812318488529","7.8562232860998655","7.975634253711202","8.095045221322538","8.214456188933873","8.333867156545208","8.453278124156546"
"Zambia",11,12,13,"10.840356883063428","10.840356883063428","10.994988666261808","11.149620449460189","11.30425223265857","11.458884015856949","11.61351579905533","11.768147582253711","11.92277936545209","12.077411148650471","12.232042931848852","12.386674715047231","12.541306498245614","12.695938281443993","12.850570064642374","13.005201847840755","13.159833631039135","13.314465414237516","13.469097197435897","13.623728980634278","13.778360763832657","13.932992547031038","14.087624330229419","14.2422561134278","14.396887896626179","14.55151967982456","14.706151463022941","14.86078324622132","15.015415029419701","15.170046812618082","15.324678595816463"
"Zimbabwe","7.1","7.8","7.4","8.660380087719298","8.660380087719298","8.669469298245614","8.67855850877193","8.687647719298246","8.696736929824562","8.705826140350878","8.714915350877193","8.72400456140351","8.733093771929825","8.742182982456141","8.751272192982457","8.760361403508773","8.769450614035089","8.778539824561404","8.78762903508772","8.796718245614036","8.805807456140352","8.814896666666668","8.823985877192984","8.8330750877193","8.842164298245615","8.851253508771931","8.860342719298247","8.869431929824563","8.878521140350879","8.887610350877194","8.89669956140351","8.905788771929826","8.914877982456142","8.923967192982458"
"BTC","0.4631944495588068","1.920785922025413","11.056967156887392","25.834366983831224","32.71144697351125","39.64960833470112","46.587769695891","53.68210781343239","60.48310107953425","67.42126244072413","74.35942380191398","81.52984864303355","88.25475518555727","95.19291654674714","102.13107790793703","109.3775894726347","116.02640929158031","122.96457065277015","129.90273201396005","137.22533030223588","143.7980633976033","150.73622475879316","157.67438611998307","165.073071131837","171.56971750362635","178.50787886481618","185.44604022600606","192.92081196143818","198.4852708303367","206.27953297083917","213.21769433202905","221.6043188219619","227.11302571567234","235.834366983831224"
"ETH","1.0311140212998921e-06","1.7395170570725e-05","6.369789717500407e-05","7.902989458312958e-05","9.732669373934364e-05","0.00011581409636021238","0.00013430149898108112","0.00015323289592557028","0.000171326954640958","0.0001898143572618267","0.0002083017598826955","0.000227435897268011","0.00024532721554257233","0.0002638146181634411","0.00028230202078430983","0.00030163889861045174","0.00031932747644418673","0.0003378148790650555","0.00035630228168592417","0.00037584189995289234","0.00039332773734580107","0.0004118151399666698","0.00043030254258753857","0.00045004490129533305","0.00046732799824741547","0.00048581540086828405","0.0005043028034891529","0.0005242479026377738","0.0005413282591490298","0.0005598156617698985","0.0005783030643907672","0.0005984509039802144","0.0006153285200506441","7.902989458312958e-05"
"LTC","4.67572014037026e-07","5.619022156988072e-06","6.714676707291835e-05","0.00011741243284360836","0.0001478652059606122","0.00017859668016458806","0.00020932815436856386","0.00024075953943167503","0.0002708752985962525","0.0003016067728002282","0.0003323382470042041","0.0003641066460197417","0.0003938853912318927","0.0004246168654358686","0.0004553483396398444","0.0004874537526078084","0.0005168954838675329","0.0005476269580715087","0.0005783584322754847","0.000610800859195875","0.0006399055765031733","0.0006706370507071492","0.000701368524911125","0.000734147965783942","0.0007629156691388136","0.0007936471433427895","0.0008243786175467651","0.0008574950723720083","0.0008859257617744538","0.0009166572359784296","0.0009473887101824054","0.000980842178960075","0.0010089358544100942","0.00011741243284360836"
"XMR","6.040980642540168e-12","4.663268520979149e-11","1.7091241915333916e-10","2.0652211751678802e-10","2.5282349100605123e-10","2.996250208911875e-10","3.464265507763236e-10","3.9436970520197686e-10","4.401578339161442e-10","4.869593638012801e-10","5.337608936864163e-10","5.822172928871657e-10","6.274921768262368e-10","6.74293706711373e-10","7.210952365965089e-10","7.700648805723548e-10","8.148265197363296e-10","8.616280496214657e-10","9.084295795066017e-10","9.579124682575437e-10","1.0021608626464226e-09","1.0489623925315587e-09","1.0957639224166946e-09","1.1457600559427323e-09","1.189495205556515e-09","1.2362967354416512e-09","1.283098265326787e-09","1.3336076436279213e-09","1.3768295484666079e-09","1.423631078351744e-09","1.4704326082368797e-09","1.5214552313131104e-09","1.5641638913767001e-09","2.0652211751678802e-10"
"BCH","0.0","1.5450797331766963e-07","1.0334294382876543e-06","9.020024361048067e-07","9.422750555977813e-07","9.849536987263998e-07","1.0276323418550186e-06","1.0733019679163569e-06","1.1131065559016496e-06","1.1557851990302683e-06","1.198463842158887e-06","1.2446014997279072e-06","1.283938056205518e-06","1.3266166993341365e-06","1.3692953424627555e-06","1.4159010315394574e-06","1.4547695565093865e-06","1.497448199638005e-06","1.5401268427666235e-06","1.5872005633510078e-06","1.6256010568132545e-06","1.6682796999418737e-06","1.7109583430704922e-06","1.7585000951625581e-06","1.796432557117123e-06","1.8391112002457415e-06","1.8817898433743606e-06","1.9297996269741085e-06","1.967264057420991e-06","2.00994270054961e-06","2.052621343678229e-06","2.101099158785658e-06","2.1380955577248597e-06","9.020024361048067e-07"
"BSV","0.0","0.0","6.513825601467553e-08","1.2142089048127796e-07","7.15419365381204e-08","2.2062513693146063e-08","-2.7416909151828248e-08","-7.717497260899597e-08","-1.2651131490436587e-07","-1.7599073774934025e-07","-2.2547016059431454e-07","-2.7577083569926985e-07","-3.2456456634685214e-07","-3.7404398919182654e-07","-4.235234120368008e-07","-4.7436669878954373e-07","-5.226178177893385e-07","-5.720972406343128e-07","-6.215766634792871e-07","-6.729625618798177e-07","-7.206710692318247e-07","-7.70150492076799e-07","-8.196299149217734e-07","-8.715584249700919e-07","-9.187243206743109e-07","-9.682037435192854e-07","-1.0176831663642595e-06","-1.0701542880603652e-06","-1.1167775721167976e-06","-1.1662569949617714e-06","-1.2157364178067459e-06","-1.2687501511506397e-06","-1.3148308235592836e-06","1.2142089048127796e-07"
"DASH","1.737026217742606e-07","9.389865642036585e-05","0.0005808855583794551","0.001289596987594538","0.0016333085436919816","0.0019800685750849343","0.002326828606477888","0.002681389853397715","0.0030212986967470623","0.003368058728140015","0.003714818759532968","0.004073182719200891","0.004409288849802143","0.004756048881195096","0.005102808912588049","0.005464975585004067","0.005797279002857224","0.006144039034250176","0.006490799065643129","0.006856768450807245","0.007185269155912302","0.007532029187305257","0.007878789218698211","0.008248561316610423","0.008573259308967384","0.008920019340360338","0.00926677937175329","0.009640354182413598","0.009961249462022466","0.010308009493415418","0.01065476952480837","0.011032147048216773","0.011349239615077545","0.001289596987594538"
"DOGE","4.302036598417194e-07","4.4604836766355e-06","5.4218843620487224e-05","0.0001021556777900671","0.00012893474171249853","0.00015595590421757044","0.00018297706672264232","0.00021061068354489608","0.00023709342231499188","0.00026411458482006377","0.00029113574732513573","0.00031906568929972504","0.00034525210291748524","0.0003722732654225572","0.0003992944279276291","0.000427520695054554","0.00045341078351997856","0.0004804319460250506","0.0005074531085301225","0.0005359757008093829","0.0005615694641224719","0.000588590626627544","0.0006156117891326159","0.0006444307065642119","0.0006697281447249655","0.0006967493072300374","0.0007237704697351093","0.000752885712319041","0.0007778868253274587","0.0008049079878325307","0.0008319291503376026","0.0008613407180738699","0.0008860455059299521","0.0001021556777900671"
"ETC","8.017860616666667e-08","1.4172752345916666e-06","3.2836976673999996e-06","4.942715445815413e-06","5.916455824080017e-06","6.902350348910072e-06","7.888244873740127e-06","8.899806349806978e-06","9.862735004290183e-06","1.0848629529120241e-05","1.1834524053950297e-05","1.2856897253798548e-05","1.3809014184500352e-05","1.479490870933041e-05","1.5780803234160464e-05","1.6813988157790108e-05","1.775529336471052e-05","1.8741187889540575e-05","1.9727082414370632e-05","2.0771079061781676e-05","2.1701572544920685e-05","2.268746706975074e-05","2.367336159458079e-05","2.472816996577324e-05","2.564785172513085e-05","2.6633746249960908e-05","2.7619640774790966e-05","2.86852608697648e-05","2.959413090534103e-05","3.058002543017108e-05","3.156591995500114e-05","3.2642351773756375e-05","3.354041008555119e-05","4.942715445815413e-06"
"VTC","4.2320327786222805e-09","1.8354789812898014e-07","4.5246520427812067e-07","5.498478872719765e-07","6.730273123383445e-07","7.97538490778466e-07","9.220496692185873e-07","1.0495991682070293e-06","1.1714131526151047e-06","1.295924331055226e-06","1.4204355094953473e-06","1.5493504491420818e-06","1.6697989928918647e-06","1.7943101713319862e-06","1.918821349772108e-06","2.049101730077134e-06","2.168184833168625e-06","2.2926960116087458e-06","2.417207190048867e-06","2.5488530110121864e-06","2.6665706734453846e-06","2.791081851885506e-06","2.9155930303256274e-06","3.048604291947239e-06","3.1649565137221446e-06","3.2894676921622667e-06","3.413978870602388e-06","3.548355572882292e-06","3.6633423539989055e-06","3.7878535324390263e-06","3.912364710879147e-06","4.048106853817345e-06","4.161728194275665e-06","5.498478872719765e-07"
"ZEC","1.57620792505425e-12","4.962073304920758e-11","2.650059315906008e-10","1.751643885153277e-09","2.201646206220299e-09","2.655812294215819e-09","3.1099783822113374e-09","3.57453309941105e-09","4.019554848854418e-09","4.473720936849936e-09","4.927887024845456e-09","5.397422313668823e-09","5.837463491488536e-09","6.291629579484054e-09","6.745795667479574e-09","7.2203115279265955e-09","7.655372134122655e-09","8.109538222118172e-09","8.563704310113692e-09","9.04320074218437e-09","9.47328077675677e-09","9.927446864752294e-09","1.0381612952747811e-08","1.0866089956442146e-08","1.1291189419390893e-08","1.1745355507386411e-08","1.2199521595381928e-08","1.2688979170699918e-08","1.310909806202501e-08","1.3563264150020527e-08","1.4017430238016047e-08","1.4511868384957695e-08","1.4927006704659127e-08","1.751643885153277e-09"
