,name,value,year,lastValue,rank
52,XMR,15767438611.998304,2039,15073622475.879318,2
53,XMR,17850787886.481617,2042,17156971750.362633,2
54,XMR,14379806339.76033,2037,13722533030.223589,2
55,XMR,5368210781.343239,2024,4658776969.589099,2
56,XMR,22711302571.56723,2049,21321769433.202908,2
57,XMR,2583436698.383122,2020,2017954131.1792767,2
58,XMR,19292081196.143818,2045,19292081196.143818,2
59,XMR,4658776969.589099,2023,3964960833.470112,2
60,XMR,20627953297.08392,2046,19292081196.143818,2
61,XMR,18544604022.600605,2043,17850787886.481617,2
62,XMR,19292081196.143818,2044,18544604022.600605,2
63,XMR,46319444.95588069,2016,0.0,2
