id,name,value,year,lastValue,rank
2262,Equatorial Guinea,1.0187177132253713,2020,1.0187177132253713,162
2263,Togo,1.1325249122807015,2024,1.1108808798920378,162
2264,Togo,1.2191010418353574,2028,1.1974570094466936,162
2265,Equatorial Guinea,1.0187177132253713,2019,1.3,162
2266,Togo,1.1974570094466936,2027,1.1758129770580297,162
2267,Equatorial Guinea,1.052236371120108,2021,1.0187177132253713,162
2268,Niger,1.1385117152496629,2026,1.1150247476383268,163
2269,Lesotho,0.9,2016,0.0,163
2270,Niger,1.0915377800269908,2024,1.068050812415655,163
2271,Niger,1.185485650472335,2028,1.161998682860999,163
2272,Barbados,1.0,2018,1.0,163
2273,Niger,1.0445638448043189,2022,1.0210768771929828,163
2274,Niger,1.1150247476383268,2025,1.0915377800269908,163
2275,Niger,1.0210768771929828,2021,0.9975899095816466,163
2276,French Guiana,1.0,2017,0.8,163
2277,Niger,0.9975899095816466,2020,0.9975899095816466,163
2278,Niger,1.161998682860999,2027,1.1385117152496629,163
2279,Niger,0.9975899095816466,2019,1.6,163
2280,Niger,1.068050812415655,2023,1.0445638448043189,163
2281,Niger,1.208972618083671,2029,1.185485650472335,163
2282,Aruba,0.8,2016,0.0,164
2283,Fiji,1.121593427643725,2027,1.1029219402004051,164
2284,Fiji,0.990893015540486,2020,0.990893015540486,164
2285,Fiji,1.1029219402004051,2026,1.084250452757085,164
2286,Aruba,0.9,2017,0.8,164
2287,Fiji,0.990893015540486,2019,1.0,164
2288,Fiji,1.140264915087045,2028,1.121593427643725,164
2289,Fiji,1.1589364025303648,2029,1.140264915087045,164
2290,Fiji,1.028235990427126,2022,1.009564502983806,164
2291,Fiji,1.0469074778704457,2023,1.028235990427126,164
2292,Fiji,1.009564502983806,2021,0.990893015540486,164
2293,Fiji,1.084250452757085,2025,1.0655789653137655,164
2294,Fiji,1.0655789653137655,2024,1.0469074778704457,164
2295,Guyana,0.9,2018,0.9,164
2296,Mauritania,0.9350351447530368,2021,0.909535701040486,165
2297,Mauritania,1.113531250740891,2028,1.0880318070283403,165
2298,Mauritania,1.0625323633157897,2026,1.037032919603239,165
2299,Mauritania,1.1390306944534416,2029,1.113531250740891,165
2300,Lesotho,0.9,2017,0.9,165
2301,French Guiana,0.8,2016,0.0,165
2302,Mauritania,1.0880318070283403,2027,1.0625323633157897,165
2303,Mauritania,0.9,2018,0.9,165
2304,Mauritania,0.9605345884655874,2022,0.9350351447530368,165
2305,Mauritania,0.986034032178138,2023,0.9605345884655874,165
2306,Netherlands Antilles,0.9143919897435896,2019,0.7,165
2307,Mauritania,1.037032919603239,2025,1.0115334758906884,165
2308,Mauritania,1.0115334758906884,2024,0.986034032178138,165
2309,Netherlands Antilles,0.9143919897435896,2020,0.9143919897435896,165
2310,Lesotho,0.9548704512537114,2022,0.9292857564723348,166
2311,Mauritania,0.909535701040486,2019,0.9,166
2312,Lesotho,1.1083786199419705,2028,1.082793925160594,166
2313,Lesotho,0.9292857564723348,2021,0.9037010616909584,166
2314,Lesotho,1.0572092303792175,2026,1.031624535597841,166
2315,Lesotho,1.133963314723347,2029,1.1083786199419705,166
2316,Guyana,0.8,2016,0.0,166
2317,Guyana,0.9,2017,0.8,166
2318,Lesotho,1.082793925160594,2027,1.0572092303792175,166
2319,Aruba,0.9,2018,0.9,166
2320,Lesotho,1.031624535597841,2025,1.0060398408164646,166
2321,Lesotho,0.980455146035088,2023,0.9548704512537114,166
2322,Mauritania,0.909535701040486,2020,0.909535701040486,166
2323,Lesotho,1.0060398408164646,2024,0.980455146035088,166
2324,Netherlands Antilles,0.9216861897435896,2023,0.9192547897435897,167
2325,Guyana,0.9487349181511472,2028,0.9326732215924428,167
2326,Netherlands Antilles,0.9265489897435896,2025,0.9241175897435896,167
2327,Netherlands Antilles,0.9289803897435897,2026,0.9265489897435896,167
2328,Netherlands Antilles,0.8,2016,0.0,167
2329,Netherlands Antilles,0.9168233897435896,2021,0.9143919897435896,167
2330,Mauritania,0.9,2017,1.0,167
2331,Guyana,0.9326732215924428,2027,0.9166115250337384,167
2332,Netherlands Antilles,0.9192547897435897,2022,0.9168233897435896,167
2333,Lesotho,0.9,2018,0.9,167
2334,Netherlands Antilles,0.9241175897435896,2024,0.9216861897435896,167
2335,Guyana,0.9647966147098516,2029,0.9487349181511472,167
2336,Lesotho,0.9037010616909584,2019,0.9,167
2337,Lesotho,0.9037010616909584,2020,0.9037010616909584,167
2338,Netherlands Antilles,0.9362745897435896,2029,0.9338431897435896,168
2339,Guyana,0.836303042240216,2021,0.8202413456815116,168
2340,Guyana,0.8844881319163295,2024,0.868426435357625,168
2341,Guyana,0.8523647387989205,2022,0.836303042240216,168
2342,Guyana,0.868426435357625,2023,0.8523647387989205,168
2343,Guyana,0.9166115250337384,2026,0.9005498284750338,168
2344,Guyana,0.8202413456815116,2019,0.9,168
2345,Rwanda,0.8,2018,0.8,168
2346,Rwanda,0.7,2016,0.0,168
2347,Netherlands Antilles,0.9314117897435896,2027,0.9289803897435897,168
2348,Guyana,0.9005498284750338,2025,0.8844881319163295,168
2349,Netherlands Antilles,0.9338431897435896,2028,0.9314117897435896,168
2350,Guyana,0.8202413456815116,2020,0.8202413456815116,168
2351,Netherlands Antilles,0.8,2017,0.8,168
2352,Cayman Islands,0.7291208965991905,2023,0.7127933986639678,169
2353,U.S. Virgin Islands,0.7034317301619428,2019,0.6,169
2354,Cayman Islands,0.7617758924696358,2025,0.7454483945344131,169
2355,Cayman Islands,0.8107583862753039,2028,0.7944308883400812,169
2356,Cayman Islands,0.7454483945344131,2024,0.7291208965991905,169
2357,Cayman Islands,0.7944308883400812,2027,0.7781033904048585,169
2358,Cayman Islands,0.7781033904048585,2026,0.7617758924696358,169
2359,Netherlands Antilles,0.7,2018,0.8,169
2360,Maldives,0.6,2016,0.0,169
2361,U.S. Virgin Islands,0.7034317301619428,2020,0.7034317301619428,169
2362,Cayman Islands,0.8270858842105265,2029,0.8107583862753039,169
2363,Rwanda,0.8,2017,0.7,169
2364,Bermuda,0.6993649119882226,2021,0.6902601879595144,169
2365,Cayman Islands,0.7127933986639678,2022,0.6964659007287451,169
2366,French Polynesia,0.7869271414372471,2029,0.7740488118765183,170
2367,French Polynesia,0.7611704823157897,2027,0.7482921527550609,170
2368,French Polynesia,0.7740488118765183,2028,0.7611704823157897,170
2369,Bermuda,0.6902601879595144,2020,0.6902601879595144,170
2370,Bermuda,0.7357838081030551,2025,0.7266790840743469,170
2371,Cayman Islands,0.6,2017,0.6,170
2372,U.S. Virgin Islands,0.698821581781376,2021,0.7034317301619428,170
2373,Bermuda,0.7266790840743469,2024,0.7175743600456388,170
2374,French Polynesia,0.7482921527550609,2026,0.7354138231943321,170
2375,Bermuda,0.6902601879595144,2019,0.6,170
2376,Belize,0.6,2016,0.0,170
2377,Bermuda,0.7175743600456388,2023,0.7084696360169307,170
2378,Bermuda,0.7084696360169307,2022,0.6993649119882226,170
2379,Belize,0.6,2018,0.6,170
2380,Bermuda,0.7722027042178876,2029,0.7630979801891795,171
2381,Cayman Islands,0.6964659007287451,2021,0.6801384027935224,171
2382,Bermuda,0.7448885321317632,2026,0.7357838081030551,171
2383,French Polynesia,0.7354138231943321,2025,0.7225354936336034,171
2384,Cayman Islands,0.6801384027935224,2019,0.6,171
2385,Bermuda,0.7630979801891795,2028,0.7539932561604714,171
2386,Maldives,0.6,2018,0.6,171
2387,Maldives,0.6,2017,0.6,171
2388,U.S. Virgin Islands,0.6,2016,0.0,171
2389,French Polynesia,0.7096571640728746,2023,0.6967788345121458,171
2390,Bermuda,0.7539932561604714,2027,0.7448885321317632,171
2391,French Polynesia,0.7225354936336034,2024,0.7096571640728746,171
2392,French Polynesia,0.6967788345121458,2022,0.6839005049514172,171
2393,Cayman Islands,0.6801384027935224,2020,0.6801384027935224,171
2394,U.S. Virgin Islands,0.6942114334008092,2022,0.698821581781376,172
2395,French Polynesia,0.6710221753906884,2020,0.6710221753906884,172
2396,Cayman Islands,0.6,2016,0.0,172
2397,French Polynesia,0.6710221753906884,2019,0.5,172
2398,U.S. Virgin Islands,0.6896012850202424,2023,0.6942114334008092,172
2399,Belize,0.6918821640553307,2028,0.677513683508772,172
2400,U.S. Virgin Islands,0.6757708398785419,2026,0.6803809882591088,172
2401,U.S. Virgin Islands,0.6849911366396755,2024,0.6896012850202424,172
2402,Belize,0.7062506446018894,2029,0.6918821640553307,172
2403,French Polynesia,0.6839005049514172,2021,0.6710221753906884,172
2404,Cayman Islands,0.6,2018,0.6,172
2405,Bermuda,0.6,2017,0.6,172
2406,Belize,0.677513683508772,2027,0.6631452029622132,172
2407,U.S. Virgin Islands,0.6803809882591088,2025,0.6849911366396755,172
2408,U.S. Virgin Islands,0.6665505431174084,2028,0.6711606914979751,173
2409,Belize,0.6056712807759784,2022,0.5913028002294197,173
2410,Bermuda,0.6,2018,0.6,173
2411,Bermuda,0.6,2016,0.0,173
2412,Belize,0.6487767224156545,2025,0.6344082418690958,173
2413,Belize,0.576934319682861,2019,0.6,173
2414,Belize,0.576934319682861,2020,0.576934319682861,173
2415,Belize,0.6631452029622132,2026,0.6487767224156545,173
2416,Belize,0.6344082418690958,2024,0.6200397613225371,173
2417,Belize,0.6,2017,0.6,173
2418,Belize,0.6200397613225371,2023,0.6056712807759784,173
2419,Belize,0.5913028002294197,2021,0.576934319682861,173
2420,U.S. Virgin Islands,0.6619403947368415,2029,0.6665505431174084,173
2421,U.S. Virgin Islands,0.6711606914979751,2027,0.6757708398785419,173
2422,U.S. Pacific Islands,0.5304977914979758,2019,0.5,174
2423,U.S. Pacific Islands,0.6133526963562754,2027,0.6015162813765184,174
2424,U.S. Virgin Islands,0.6,2018,0.5,174
2425,Greenland,0.5,2016,0.0,174
2426,U.S. Pacific Islands,0.5778434514170042,2024,0.566007036437247,174
2427,U.S. Pacific Islands,0.55417062145749,2022,0.5423342064777329,174
2428,U.S. Pacific Islands,0.6015162813765184,2026,0.5896798663967613,174
2429,U.S. Pacific Islands,0.6370255263157896,2029,0.6251891113360325,174
2430,U.S. Pacific Islands,0.566007036437247,2023,0.55417062145749,174
2431,U.S. Pacific Islands,0.6251891113360325,2028,0.6133526963562754,174
2432,U.S. Pacific Islands,0.5896798663967613,2025,0.5778434514170042,174
2433,U.S. Pacific Islands,0.5423342064777329,2021,0.5304977914979758,174
2434,U.S. Pacific Islands,0.5304977914979758,2020,0.5304977914979758,174
2435,U.S. Virgin Islands,0.5,2017,0.6,174
2436,Rwanda,0.519774110355938,2020,0.519774110355938,175
2437,Rwanda,0.519774110355938,2019,0.8,175
2438,Rwanda,0.5556454624763834,2023,0.5436883451029015,175
2439,Rwanda,0.5317312277294197,2021,0.519774110355938,175
2440,Rwanda,0.5436883451029015,2022,0.5317312277294197,175
2441,Rwanda,0.5915168145968287,2026,0.5795596972233469,175
2442,Rwanda,0.6034739319703105,2027,0.5915168145968287,175
2443,French Polynesia,0.5,2016,0.0,175
2444,U.S. Pacific Islands,0.5,2018,0.5,175
2445,South Sudan,0.5,2017,0.4,175
2446,Rwanda,0.627388166717274,2029,0.6154310493437922,175
2447,Rwanda,0.5676025798498652,2024,0.5556454624763834,175
2448,Rwanda,0.5795596972233469,2025,0.5676025798498652,175
2449,Rwanda,0.6154310493437922,2028,0.6034739319703105,175
2450,Greenland,0.4672755155195681,2019,0.5,176
2451,Maldives,0.4915582409311743,2022,0.4771911378137654,176
2452,U.S. Pacific Islands,0.5,2016,0.0,176
2453,Maldives,0.5633937565182188,2027,0.5490266534008099,176
2454,French Polynesia,0.5,2018,0.5,176
2455,Greenland,0.4672755155195681,2020,0.4672755155195681,176
2456,Maldives,0.5202924471659921,2024,0.5059253440485831,176
2457,Maldives,0.5777608596356277,2028,0.5633937565182188,176
2458,Maldives,0.5059253440485831,2023,0.4915582409311743,176
2459,French Polynesia,0.5,2017,0.5,176
2460,Maldives,0.534659550283401,2025,0.5202924471659921,176
2461,Maldives,0.5490266534008099,2026,0.534659550283401,176
2462,Maldives,0.4771911378137654,2021,0.4628240346963565,176
2463,Maldives,0.5921279627530366,2029,0.5777608596356277,176
2464,Greenland,0.4760243373819164,2021,0.4672755155195681,177
2465,Greenland,0.4847731592442645,2022,0.4760243373819164,177
2466,Greenland,0.5285172685560054,2027,0.5197684466936573,177
2467,Greenland,0.5,2017,0.5,177
2468,Cabo Verde,0.5,2018,0.4,177
2469,Greenland,0.5197684466936573,2026,0.511019624831309,177
2470,Greenland,0.5022708029689609,2024,0.4935219811066127,177
2471,Greenland,0.5460149122807018,2029,0.5372660904183536,177
2472,BTC,0.4631944495588068,2016,0.0,177
2473,Greenland,0.5372660904183536,2028,0.5285172685560054,177
2474,Maldives,0.4628240346963565,2019,0.6,177
2475,Greenland,0.4935219811066127,2023,0.4847731592442645,177
2476,Greenland,0.511019624831309,2025,0.5022708029689609,177
2477,Maldives,0.4628240346963565,2020,0.4628240346963565,177
2478,Cabo Verde,0.4975306720647774,2028,0.4858894817813766,178
2479,Cabo Verde,0.4160423400809717,2021,0.4044011497975709,178
2480,Saint Lucia,0.4057895257125507,2019,0.4,178
2481,Cabo Verde,0.4858894817813766,2027,0.4742482914979758,178
2482,Cabo Verde,0.462607101214575,2025,0.4509659109311742,178
2483,U.S. Pacific Islands,0.5,2017,0.5,178
2484,Saint Lucia,0.4057895257125507,2020,0.4057895257125507,178
2485,Greenland,0.5,2018,0.5,178
2486,Cabo Verde,0.5091718623481782,2029,0.4975306720647774,178
2487,Cabo Verde,0.4742482914979758,2026,0.462607101214575,178
2488,Cabo Verde,0.4393247206477734,2023,0.4276835303643725,178
2489,Cabo Verde,0.4509659109311742,2024,0.4393247206477734,178
2490,Cabo Verde,0.4276835303643725,2022,0.4160423400809717,178
2491,Seychelles,0.4,2016,0.0,178
2492,Seychelles,0.4,2017,0.4,179
2493,South Sudan,0.4,2016,0.0,179
2494,Saint Lucia,0.4910680229959515,2029,0.481592634408907,179
2495,Saint Lucia,0.4531664686477734,2025,0.4436910800607288,179
2496,Saint Lucia,0.4247403028866398,2022,0.4152649142995952,179
2497,Saint Lucia,0.4342156914736843,2023,0.4247403028866398,179
2498,Cabo Verde,0.4044011497975709,2020,0.4044011497975709,179
2499,Saint Lucia,0.4152649142995952,2021,0.4057895257125507,179
2500,Cabo Verde,0.4044011497975709,2019,0.5,179
2501,Saint Lucia,0.4626418572348179,2026,0.4531664686477734,179
2502,Saint Lucia,0.481592634408907,2028,0.4721172458218624,179
2503,Saint Lucia,0.4436910800607288,2024,0.4342156914736843,179
2504,South Sudan,0.5,2018,0.5,179
2505,Saint Lucia,0.4721172458218624,2027,0.4626418572348179,179
2506,Saint Lucia,0.4,2017,0.3,180
2507,Seychelles,0.3953170829959515,2020,0.3953170829959515,180
2508,Seychelles,0.4867822064777329,2029,0.4766194149797572,180
2509,Seychelles,0.4766194149797572,2028,0.4664566234817814,180
2510,Haiti,0.4,2016,0.0,180
2511,Seychelles,0.3953170829959515,2019,0.4,180
2512,Seychelles,0.4156426659919029,2022,0.4054798744939272,180
2513,Eritrea,0.4,2018,0.3,180
2514,Seychelles,0.4359682489878543,2024,0.4258054574898786,180
2515,Seychelles,0.4461310404858301,2025,0.4359682489878543,180
2516,Seychelles,0.4562938319838057,2026,0.4461310404858301,180
2517,Seychelles,0.4054798744939272,2021,0.3953170829959515,180
2518,Seychelles,0.4258054574898786,2023,0.4156426659919029,180
2519,Seychelles,0.4664566234817814,2027,0.4562938319838057,180
2520,Eritrea,0.434718015654521,2027,0.4243901213225372,181
2521,Cabo Verde,0.4,2016,0.0,181
2522,Haiti,0.4,2017,0.4,181
2523,Eritrea,0.4140622269905534,2025,0.4037343326585696,181
2524,Eritrea,0.3624227553306344,2019,0.4,181
2525,Eritrea,0.4553738043184887,2029,0.4450459099865049,181
2526,Eritrea,0.3934064383265858,2023,0.383078543994602,181
2527,Eritrea,0.4450459099865049,2028,0.434718015654521,181
2528,Eritrea,0.383078543994602,2022,0.3727506496626182,181
2529,Eritrea,0.3727506496626182,2021,0.3624227553306344,181
2530,Eritrea,0.3624227553306344,2020,0.3624227553306344,181
2531,Eritrea,0.4037343326585696,2024,0.3934064383265858,181
2532,Eritrea,0.4243901213225372,2026,0.4140622269905534,181
2533,Seychelles,0.4,2018,0.4,181
2534,Somalia,0.3632847641700406,2024,0.3582200105263159,182
2535,Antigua and Barbuda,0.37041313045749,2025,0.3623476533097167,182
2536,Somalia,0.3480905032388665,2021,0.3430257495951418,182
2537,Saint Lucia,0.4,2018,0.4,182
2538,Somalia,0.3430257495951418,2019,0.3,182
2539,Antigua and Barbuda,0.3946095619008098,2028,0.3865440847530366,182
2540,Antigua and Barbuda,0.4026750390485831,2029,0.3946095619008098,182
2541,Cabo Verde,0.4,2017,0.4,182
2542,Antigua and Barbuda,0.3784786076052633,2026,0.37041313045749,182
2543,Antigua and Barbuda,0.3865440847530366,2027,0.3784786076052633,182
2544,Somalia,0.3430257495951418,2020,0.3430257495951418,182
2545,Somalia,0.3531552568825912,2022,0.3480905032388665,182
2546,Saint Lucia,0.3,2016,0.0,182
2547,Somalia,0.3582200105263159,2023,0.3531552568825912,182
2548,Somalia,0.3683495178137653,2025,0.3632847641700406,183
2549,Somalia,0.37341427145749,2026,0.3683495178137653,183
2550,Somalia,0.3784790251012146,2027,0.37341427145749,183
2551,Antigua and Barbuda,0.3381512218663969,2021,0.3300857447186236,183
2552,Haiti,0.4,2018,0.4,183
2553,Burundi,0.3,2016,0.0,183
2554,Antigua and Barbuda,0.3300857447186236,2020,0.3300857447186236,183
2555,Somalia,0.3835437787449394,2028,0.3784790251012146,183
2556,Antigua and Barbuda,0.3542821761619434,2023,0.3462166990141702,183
2557,South Sudan,0.3925160593792173,2029,0.3821421565452093,183
2558,Antigua and Barbuda,0.3462166990141702,2022,0.3381512218663969,183
2559,Burundi,0.4,2017,0.3,183
2560,Antigua and Barbuda,0.3300857447186236,2019,0.3,183
2561,Antigua and Barbuda,0.3623476533097167,2024,0.3542821761619434,183
2562,Somalia,0.3886085323886641,2029,0.3835437787449394,184
2563,South Sudan,0.3510204480431849,2025,0.3406465452091768,184
2564,South Sudan,0.3717682537112011,2027,0.361394350877193,184
2565,Haiti,0.3159279327935221,2020,0.3159279327935221,184
2566,South Sudan,0.3821421565452093,2028,0.3717682537112011,184
2567,Antigua and Barbuda,0.3,2016,0.0,184
2568,Haiti,0.3152726914979756,2021,0.3159279327935221,184
2569,Haiti,0.3159279327935221,2019,0.4,184
2570,Somalia,0.3,2017,0.3,184
2571,South Sudan,0.3302726423751687,2023,0.3198987395411606,184
2572,South Sudan,0.3198987395411606,2022,0.3095248367071526,184
2573,South Sudan,0.361394350877193,2026,0.3510204480431849,184
2574,South Sudan,0.3406465452091768,2024,0.3302726423751687,184
2575,"Gambia, The",0.3,2018,0.3,184
2576,Antigua and Barbuda,0.3,2018,0.3,185
2577,South Sudan,0.2991509338731444,2020,0.2991509338731444,185
2578,Burundi,0.342418612194332,2028,0.3360707111902835,185
2579,Burundi,0.3170270081781377,2024,0.3106791071740891,185
2580,Burundi,0.3297228101862349,2026,0.3233749091821863,185
2581,South Sudan,0.2991509338731444,2019,0.5,185
2582,Haiti,0.3139622089068825,2023,0.314617450202429,185
2583,Burundi,0.3233749091821863,2025,0.3170270081781377,185
2584,Haiti,0.314617450202429,2022,0.3152726914979756,185
2585,"Gambia, The",0.3,2017,0.3,185
2586,Liberia,0.3,2016,0.0,185
2587,South Sudan,0.3095248367071526,2021,0.2991509338731444,185
2588,Burundi,0.3360707111902835,2027,0.3297228101862349,185
2589,Burundi,0.3487665131983806,2029,0.342418612194332,185
2590,"Gambia, The",0.3243446036437247,2026,0.3171462906882591,186
2591,Burundi,0.3106791071740891,2023,0.3043312061700405,186
2592,Antigua and Barbuda,0.3,2017,0.3,186
2593,Haiti,0.3133069676113359,2024,0.3139622089068825,186
2594,"Gambia, The",0.3171462906882591,2025,0.3099479777327936,186
2595,"Gambia, The",0.3459395425101215,2029,0.3387412295546559,186
2596,"Gambia, The",0.3315429165991904,2027,0.3243446036437247,186
2597,Liberia,0.3,2018,0.3,186
2598,Burundi,0.297983305165992,2021,0.2916354041619434,186
2599,Eritrea,0.3,2016,0.0,186
2600,Burundi,0.2916354041619434,2019,0.3,186
2601,Burundi,0.2916354041619434,2020,0.2916354041619434,186
2602,"Gambia, The",0.3387412295546559,2028,0.3315429165991904,186
2603,Burundi,0.3043312061700405,2022,0.297983305165992,186
2604,Haiti,0.3126517263157893,2025,0.3133069676113359,187
2605,Faroe Islands,0.2892934229251012,2020,0.2892934229251012,187
2606,Faroe Islands,0.3169441405668016,2027,0.3129940380465587,187
2607,Faroe Islands,0.2892934229251012,2019,0.3,187
2608,Faroe Islands,0.297193627965587,2022,0.2932435254453441,187
2609,"Gambia, The",0.3099479777327936,2024,0.302749664777328,187
2610,Faroe Islands,0.3,2016,0.0,187
2611,Faroe Islands,0.3208942430870445,2028,0.3169441405668016,187
2612,Burundi,0.3,2018,0.4,187
2613,Faroe Islands,0.3129940380465587,2026,0.3090439355263158,187
2614,"Gambia, The",0.302749664777328,2023,0.2955513518218624,187
2615,Faroe Islands,0.3,2017,0.3,187
2616,Faroe Islands,0.2932435254453441,2021,0.2892934229251012,187
2617,Faroe Islands,0.3248443456072874,2029,0.3208942430870445,187
2618,Haiti,0.3100307611336031,2029,0.3106860024291497,188
2619,"Gambia, The",0.2811547259109312,2019,0.3,188
2620,Faroe Islands,0.3050938330060728,2024,0.30114373048583,188
2621,Haiti,0.3106860024291497,2028,0.3113412437246962,188
2622,"Gambia, The",0.3,2016,0.0,188
2623,"Gambia, The",0.2811547259109312,2020,0.2811547259109312,188
2624,Faroe Islands,0.30114373048583,2023,0.297193627965587,188
2625,"Gambia, The",0.2883530388663968,2021,0.2811547259109312,188
2626,Liberia,0.3,2017,0.3,188
2627,Faroe Islands,0.3090439355263158,2025,0.3050938330060728,188
2628,"Gambia, The",0.2955513518218624,2022,0.2883530388663968,188
2629,Somalia,0.3,2018,0.3,188
2630,Haiti,0.3113412437246962,2027,0.3119964850202428,188
2631,Haiti,0.3119964850202428,2026,0.3126517263157893,188
2632,Turks and Caicos Islands,0.2285539635627531,2021,0.2220433987854251,189
2633,Turks and Caicos Islands,0.2480856578947369,2024,0.2415750931174089,189
2634,Turks and Caicos Islands,0.2220433987854251,2020,0.2220433987854251,189
2635,Turks and Caicos Islands,0.2676173522267207,2027,0.2611067874493927,189
2636,Somalia,0.3,2016,0.0,189
2637,Turks and Caicos Islands,0.2415750931174089,2023,0.235064528340081,189
2638,Turks and Caicos Islands,0.2806384817813765,2029,0.2741279170040486,189
2639,Faroe Islands,0.3,2018,0.3,189
2640,Eritrea,0.3,2017,0.3,189
2641,Turks and Caicos Islands,0.2545962226720648,2025,0.2480856578947369,189
2642,Turks and Caicos Islands,0.2220433987854251,2019,0.2,189
2643,Turks and Caicos Islands,0.2741279170040486,2028,0.2676173522267207,189
2644,Turks and Caicos Islands,0.2611067874493927,2026,0.2545962226720648,189
2645,Turks and Caicos Islands,0.235064528340081,2022,0.2285539635627531,189
2646,Grenada,0.2383033902834008,2023,0.232758117611336,190
2647,Grenada,0.2216675722672065,2020,0.2216675722672065,190
2648,Saint Kitts and Nevis,0.2,2018,0.2,190
2649,Grenada,0.2715750263157894,2029,0.2660297536437247,190
2650,Grenada,0.2216675722672065,2019,0.2,190
2651,Central African Republic,0.2,2016,0.0,190
2652,Grenada,0.2604844809716599,2027,0.2549392082995951,190
2653,Chad,0.2,2017,0.2,190
2654,Grenada,0.2272128449392712,2021,0.2216675722672065,190
2655,Grenada,0.2549392082995951,2026,0.2493939356275304,190
2656,Grenada,0.2493939356275304,2025,0.2438486629554656,190
2657,Grenada,0.232758117611336,2022,0.2272128449392712,190
2658,Grenada,0.2660297536437247,2028,0.2604844809716599,190
2659,Grenada,0.2438486629554656,2024,0.2383033902834008,190
2660,Saint Kitts and Nevis,0.2258442874493927,2024,0.2208086574898786,191
2661,Chad,0.2,2018,0.2,191
2662,Saint Kitts and Nevis,0.2359155473684211,2026,0.2308799174089069,191
2663,Saint Kitts and Nevis,0.2459868072874494,2028,0.2409511773279352,191
2664,Saint Kitts and Nevis,0.2157730275303644,2022,0.2107373975708502,191
2665,Saint Kitts and Nevis,0.205701767611336,2020,0.205701767611336,191
2666,Saint Kitts and Nevis,0.2208086574898786,2023,0.2157730275303644,191
2667,Saint Kitts and Nevis,0.2409511773279352,2027,0.2359155473684211,191
2668,British Virgin Islands,0.2,2016,0.0,191
2669,Saint Kitts and Nevis,0.2308799174089069,2025,0.2258442874493927,191
2670,Saint Kitts and Nevis,0.205701767611336,2019,0.2,191
2671,Saint Kitts and Nevis,0.2107373975708502,2021,0.205701767611336,191
2672,Grenada,0.2,2017,0.2,191
2673,Saint Kitts and Nevis,0.2510224372469636,2029,0.2459868072874494,191
2674,Chad,0.2299981744939271,2026,0.2254577036437247,192
2675,Turks and Caicos Islands,0.2,2017,0.2,192
2676,Chad,0.207295820242915,2021,0.2027553493927125,192
2677,Chad,0.239079116194332,2028,0.2345386453441295,192
2678,Sierra Leone,0.2,2018,0.2,192
2679,Chad,0.2118362910931174,2022,0.207295820242915,192
2680,Chad,0.2209172327935223,2024,0.2163767619433198,192
2681,Chad,0.2163767619433198,2023,0.2118362910931174,192
2682,Chad,0.2027553493927125,2020,0.2027553493927125,192
2683,Chad,0.2436195870445344,2029,0.239079116194332,192
2684,Chad,0.2345386453441295,2027,0.2299981744939271,192
2685,American Samoa,0.2,2016,0.0,192
2686,Chad,0.2254577036437247,2025,0.2209172327935223,192
2687,Chad,0.2027553493927125,2019,0.2,192
2688,Gibraltar,0.202933576585695,2022,0.1988520654520918,193
2689,Gibraltar,0.2274226433873145,2028,0.2233411322537112,193
2690,Gibraltar,0.2315041545209177,2029,0.2274226433873145,193
2691,Sierra Leone,0.2,2016,0.0,193
2692,Saint Kitts and Nevis,0.2,2017,0.2,193
2693,Gibraltar,0.2070150877192982,2023,0.202933576585695,193
2694,Gibraltar,0.219259621120108,2026,0.2151781099865047,193
2695,Gibraltar,0.1988520654520918,2021,0.1947705543184885,193
2696,Gibraltar,0.1947705543184885,2019,0.2,193
2697,Gibraltar,0.2151781099865047,2025,0.2110965988529015,193
2698,Gibraltar,0.2233411322537112,2027,0.219259621120108,193
2699,Gibraltar,0.1947705543184885,2020,0.1947705543184885,193
2700,Gibraltar,0.2110965988529015,2024,0.2070150877192982,193
2701,American Samoa,0.2,2018,0.2,193
2702,Gibraltar,0.2,2018,0.2,194
2703,American Samoa,0.2128708502024291,2029,0.209906898785425,194
2704,Grenada,0.2,2016,0.0,194
2705,American Samoa,0.2010150445344129,2025,0.1980510931174088,194
2706,American Samoa,0.206942947368421,2027,0.2039789959514169,194
2707,American Samoa,0.1861952874493926,2020,0.1861952874493926,194
2708,American Samoa,0.1980510931174088,2024,0.1950871417004048,194
2709,American Samoa,0.1921231902834007,2022,0.1891592388663967,194
2710,American Samoa,0.1861952874493926,2019,0.2,194
2711,American Samoa,0.209906898785425,2028,0.206942947368421,194
2712,American Samoa,0.1950871417004048,2023,0.1921231902834007,194
2713,American Samoa,0.1891592388663967,2021,0.1861952874493926,194
2714,American Samoa,0.2039789959514169,2026,0.2010150445344129,194
2715,Gibraltar,0.2,2017,0.2,194
2716,British Virgin Islands,0.1981761061605938,2029,0.193994501323983,195
2717,British Virgin Islands,0.1856312916507615,2026,0.1814496868141508,195
2718,Central African Republic,0.1672853313765182,2019,0.1,195
2719,British Virgin Islands,0.1814496868141508,2025,0.17726808197754,195
2720,Central African Republic,0.1672853313765182,2020,0.1672853313765182,195
2721,Turks and Caicos Islands,0.2,2016,0.0,195
2722,British Virgin Islands,0.1898128964873723,2027,0.1856312916507615,195
